t_recv_s,t_stamp_s,phase,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,pos1_deg,pos2_deg,pos3_deg,pos4_deg,pos5_deg,pos6_deg,vel1_dps,vel2_dps,vel3_dps,vel4_dps,vel5_dps,vel6_dps
8.1246,1790115954.1185,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9200,-59.8800,0.0000,-39.8700,0.0000,0.0000,0.0000,-0.3900,0.0000,0.0000,0.0000
8.2327,1790115954.2266,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9400,-59.8900,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.3522,1790115954.3462,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9500,-59.9000,0.0000,-39.8600,0.0000,-0.5800,0.1900,-0.4100,0.0000,0.0000,0.0000
8.4639,1790115954.4580,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0100,-49.9000,-59.9500,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000
8.5792,1790115954.5730,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0300,-49.9000,-59.9400,0.0000,-39.8700,0.0000,0.1900,-0.2600,0.0000,0.0000,0.0000,0.0000
8.6870,1790115954.6810,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9200,-59.9200,0.0000,-39.8600,0.0000,0.0000,0.0000,0.5800,0.0000,0.0000,0.0000
8.7998,1790115954.7937,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9400,-59.8700,0.0000,-39.8600,0.0000,0.0000,0.0000,-0.5600,0.0000,0.0000,0.0000
8.9112,1790115954.9051,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9300,-59.9000,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.0193,1790115955.0131,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9200,-59.9300,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.1238,1790115955.1177,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9200,-59.9300,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.2362,1790115955.2300,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9400,-59.9100,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.3442,1790115955.3380,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9400,-59.9000,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.4449,1790115955.4389,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9300,-59.9100,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.5459,1790115955.5398,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9200,-59.9400,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.6475,1790115955.6414,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9300,-59.9200,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.7625,1790115955.7565,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9500,-59.9000,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.8745,1790115955.8683,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9300,-59.9200,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.9895,1790115955.9834,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9200,-59.9300,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.1024,1790115956.0961,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9500,-59.9100,0.0000,-39.8600,0.0000,0.0000,0.3500,0.0000,0.0000,0.0000,0.0000
10.2208,1790115956.2148,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.8800,-59.9300,0.0000,-39.8600,0.0000,0.0000,-0.2800,0.0000,0.0000,0.0000,0.0000
10.3287,1790115956.3227,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9600,-59.9000,0.0100,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.4440,1790115956.4378,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9000,-59.9200,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.5601,1790115956.5540,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9200,-59.9100,0.0100,-39.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.6755,1790115956.6694,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9100,-59.9200,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.7905,1790115956.7844,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9200,-59.9000,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.9058,1790115956.8998,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9000,-59.9200,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.0146,1790115957.0086,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9000,-59.9200,0.0000,-39.8600,0.0000,0.0000,-0.3800,0.0000,0.0000,0.0000,0.0000
11.1152,1790115957.1092,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0400,-49.9700,-59.8900,0.0100,-39.8400,0.0000,-0.0700,0.5800,0.0000,0.0000,0.0000,0.0000
11.2126,1790115957.2065,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0200,-49.9100,-59.9200,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.3247,1790115957.3187,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0300,-49.9000,-59.9400,0.0000,-39.8600,0.0000,0.1200,-0.5100,0.0000,0.0000,0.0000,0.0000
11.4298,1790115957.4234,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0300,-49.9800,-59.8900,0.0100,-39.8400,-0.0100,0.0000,0.4400,0.0000,0.0000,0.0000,0.0000
11.5375,1790115957.5314,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0200,-49.9000,-59.9300,0.0000,-39.8700,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000
11.6455,1790115957.6394,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0100,-49.9000,-59.9300,0.0000,-39.8600,0.0000,0.7600,-0.5800,0.0000,0.0000,0.0000,0.0000
11.7607,1790115957.7547,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0300,-49.9600,-59.9000,0.0100,-39.8600,0.0000,-0.1500,0.4800,0.0000,0.0000,0.0000,0.0000
11.8805,1790115957.8745,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0200,-49.8800,-59.9300,0.0000,-39.8700,0.0000,0.0000,-0.2300,0.0000,0.0000,0.0000,0.0000
12.0028,1790115957.9967,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9400,-59.9000,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.1182,1790115958.1121,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9300,-59.9200,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.2442,1790115958.2380,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9300,-59.9200,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.3599,1790115958.3539,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.8900,-59.9500,-0.0100,-39.8800,0.0000,0.0000,0.0000,0.5600,0.0000,0.0000,0.0000
12.4645,1790115958.4584,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9700,-59.8700,0.0100,-39.8600,0.0000,0.0000,0.0000,-0.1900,0.0000,0.0000,0.0000
12.5691,1790115958.5630,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9500,-59.9000,0.0000,-39.8600,0.0000,0.0000,0.3200,0.0000,0.0000,0.0000,0.0000
12.6847,1790115958.6781,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.8900,-59.9400,0.0000,-39.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
