t_recv_s,t_stamp_s,phase,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,pos1_deg,pos2_deg,pos3_deg,pos4_deg,pos5_deg,pos6_deg,vel1_dps,vel2_dps,vel3_dps,vel4_dps,vel5_dps,vel6_dps
8.5395,1790114443.5082,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.6572,1790114443.6256,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.7712,1790114443.7398,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.8878,1790114443.8563,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0200,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.0054,1790114443.9738,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9800,-60.0200,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.1266,1790114444.0951,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0200,-49.9700,-60.0100,0.0100,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.2474,1790114444.2160,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.3615,1790114444.3300,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0400,-49.9700,-60.0100,0.0000,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.4751,1790114444.4435,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0100,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.5966,1790114444.5652,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.7107,1790114444.6791,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.8203,1790114444.7889,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0000,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.9341,1790114444.9027,rest,-0.0200,-49.9800,-60.0000,0.0100,-39.9900,0.0000,-0.0300,-49.9700,-60.0100,0.0000,-39.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
